Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
1.440000000000001,0.2225468166054685,0.2225468166054685,1.440000000000001,1.440000000000001,1.440000000000001
1.450000000000001,0.2196692814857696,0.2196692814857696,1.450000000000001,1.450000000000001,1.450000000000001
1.460000000000001,0.2168976756507282,0.2168976756507282,1.460000000000001,1.460000000000001,1.460000000000001
1.470000000000001,0.2142258104810359,0.2142258104810359,1.470000000000001,1.470000000000001,1.470000000000001
1.480000000000001,0.2116480407590976,0.2116480407590976,1.480000000000001,1.480000000000001,1.480000000000001
1.490000000000001,0.2091592000172917,0.2091592000172917,1.490000000000001,1.490000000000001,1.490000000000001
1.500000000000001,0.2067545453892124,0.2067545453892124,1.500000000000001,1.500000000000001,1.500000000000001
1.510000000000001,0.2044297103525277,0.2044297103525277,1.510000000000001,1.510000000000001,1.510000000000001
1.520000000000001,0.2021806640499609,0.2021806640499609,1.520000000000001,1.520000000000001,1.520000000000001
1.530000000000001,0.2000036761184626,0.2000036761184626,1.530000000000001,1.530000000000001,1.530000000000001
1.540000000000001,0.1978952861529816,0.1978952861529816,1.540000000000001,1.540000000000001,1.540000000000001
1.550000000000001,0.1958522770882979,0.1958522770882979,1.550000000000001,1.550000000000001,1.550000000000001
1.560000000000001,0.193871651907894,0.193871651907894,1.560000000000001,1.560000000000001,1.560000000000001
1.570000000000001,0.1919506131894625,0.1919506131894625,1.570000000000001,1.570000000000001,1.570000000000001
1.580000000000001,0.1900865450779026,0.1900865450779026,1.580000000000001,1.580000000000001,1.580000000000001
1.590000000000001,0.1882769973427895,0.1882769973427895,1.590000000000001,1.590000000000001,1.590000000000001
1.600000000000001,0.1865196712315918,0.1865196712315918,1.600000000000001,1.600000000000001,1.600000000000001
1.610000000000001,0.1848124068747994,0.1848124068747994,1.610000000000001,1.610000000000001,1.610000000000001
1.620000000000001,0.1831531720364562,0.1831531720364562,1.620000000000001,1.620000000000001,1.620000000000001
1.630000000000001,0.1815400520347889,0.1815400520347889,1.630000000000001,1.630000000000001,1.630000000000001
1.640000000000001,0.179971240683746,0.179971240683746,1.640000000000001,1.640000000000001,1.640000000000001
1.650000000000001,0.1784450321282062,0.1784450321282062,1.650000000000001,1.650000000000001,1.650000000000001
1.660000000000001,0.1769598134640695,0.1769598134640695,1.660000000000001,1.660000000000001,1.660000000000001
1.670000000000001,0.1755140580499663,0.1755140580499663,1.670000000000001,1.670000000000001,1.670000000000001
1.680000000000001,0.1741063194304173,0.1741063194304173,1.680000000000001,1.680000000000001,1.680000000000001
1.690000000000001,0.1727352258013151,0.1727352258013151,1.690000000000001,1.690000000000001,1.690000000000001
1.700000000000001,0.1713994749579373,0.1713994749579373,1.700000000000001,1.700000000000001,1.700000000000001
1.710000000000001,0.1700978296736016,0.1700978296736016,1.710000000000001,1.710000000000001,1.710000000000001
1.720000000000001,0.1688291134637852,0.1688291134637852,1.720000000000001,1.720000000000001,1.720000000000001
1.730000000000001,0.1675922066962289,0.1675922066962289,1.730000000000001,1.730000000000001,1.730000000000001
1.740000000000001,0.1663860430124261,0.1663860430124261,1.740000000000001,1.740000000000001,1.740000000000001
1.750000000000001,0.1652096060300553,0.1652096060300553,1.750000000000001,1.750000000000001,1.750000000000001
1.760000000000001,0.1640619262994954,0.1640619262994954,1.760000000000001,1.760000000000001,1.760000000000001
1.770000000000001,0.1629420784906489,0.1629420784906489,1.770000000000001,1.770000000000001,1.770000000000001
1.780000000000001,0.1618491787889586,0.1618491787889586,1.780000000000001,1.780000000000001,1.780000000000001
1.790000000000001,0.1607823824818216,0.1607823824818216,1.790000000000001,1.790000000000001,1.790000000000001
1.8,0.1597408817186149,0.1597408817186149,1.8,1.8,1.8
